PromEnh,PromOnly
AAK1,DACH1
RFC2,OTUB1
HBE1,CSAD
C7orf50,LOC57019
NELFA,NDUFB1
CACNG8,AKR1C4
CCSER2,SERPINA5
DDX10,PICK1
RCC2,SMCHD1
PPP1R14B,ASPG
EVI5L,TNFRSF10D
FCAMR,SULT1C4
ZUFSP,RGP1
EHF,MRPS2
ATG2B,MARCH3
FCRL5,YAF2
HEXIM2,UBE2I
FKRP,ZNF341
SLC24A4,DDX28
BTG4,ZNF648
C1orf101,SCAMP4
TRIP13,ASTE1
RAX2,DTD1
TMEM169,HPS1
NECAB3,MICALL1
XCL2,CCDC74A
ZNF492,LTBP1
FAM53B,RNF167
IQCF5,CEP85L
PTPN1,SLC16A7
XKR6,SRRM4
HADHSC,PSMD3
KIAA0922,SRSF3
DNAJC28,CYP17A1
C5orf46,MRPL28
PABPN1L,RBAK
SUGCT,LSG1
SLC17A1,SLC1A3
NKX6-2,REPS1
TBX6,NLRC5
DOCK11,ADCY7
NFE2L3,SMOC2
FCHSD2,UHRF1
MGAT3,PTPN6
CKLFSF6,TGS1
ARHGAP30,RAP1GDS1
RAB3IP,UBAP2L
C8A,ADTRP
PLEKHD1,DYNLL1
COLEC10,UCKL1
TNIP2,DLGAP4
HOXD4,DDX53
ARHGEF1,TMIGD1
PRAC2,FBXO9
UQCC2,C20ORF44
HS1BP3,ZNF229
SI,RAI1
C14orf119,SRI
TYR,C6orf203
FAM192A,MRPL1
ASL,ACBD4
ORM1,DCX
TSPAN13,ARMCX3
CMC1,RABGGTA
PCDHA13,HMBS
RCBTB2,ANKUB1
MROH6,LSP1
METTL2A,RPSA
STARD5,B4GALNT2
GNAS,PRICKLE1
LRRC3,TUBB4A
VPS8,ABRA
CUTA,TIFAB
CEP83,DDX60L
THEMIS,SMOX
UBE2Q2,ASPHD2
TBC1D3K,HOXB4
CXXC1,LCE5A
LCE2B,TIAL1
TSPAN17,POC1A
BUB3,C3orf58
TNN,KRT9
PKIB,BAD
RNF181,KANK4
MMP12,UBXN11
TBC1D3L,FAM122B
MAL2,GATS
TOPORS,SMC3
UGT2B28,PCDHB15
ZNF557,CRYGC
NETO2,CRELD1
HNRNPCL1,CCDC122
HGSNAT,SUMF1
MOV10,KIF21B
PSMD12,CALN1
ARHGEF15,PLD2
OXSR1,TTC7A
DGCR6L,CFAP74
ZDHHC7,CDC25A
CCDC3,DGUOK
SLC44A3,C8orf37
DNASE1L1,CGRRF1
CEP72,CHIA
ZNF750,HSPA4
KRT27,NR1H3
IL23R,VPS28
ENTPD7,DMWD
LBR,XIAP
CXCL14,PSG1
GPRC5A,CTBP2
MIIP,CASP9
FBXO25,DEPDC5
DPH2,GEN1
CTAGE15,GDF11
SLC36A2,STARD3
STRN4,MBP
GPR4,RANBP1
MRPS27,SNX7
OGFOD2,FAM71E2
NT5E,TMEM102
GDAP1L1,SEC23B
SOX6,SPESP1
CAND1,NOC4L
PPP2R5A,SPECC1L-ADORA2A
MAGEA11,CFAP221
RIC3,HAND1
NEMF,RBFOX2
NPSR1,DDX5
KIAA0408,PMVK
NAALADL2,POFUT1
NUCKS1,RPP40
PHF20L1,PIGZ
WRAP73,PDCL
TACC2,SIGLEC14
MRPL40,TACO1
ARRDC2,ZNF514
LAPTM5,RRP1B
MGAT4C,TBC1D21
SYTL2,TEKT3
TRMT2A,RFX1
HRASLS,IP6K3
CALCB,GNAS
DYRK1B,CNP
TRPA1,PLEKHM3
KIF2C,WDR7
RPS9,SFXN5
CFHR5,CHRNA2
LRRC58,BEAN1
SKIL,MFSD6L
ZNF24,BUB3
ANK2,CRI1
HBD,TMEM254
TMPPE,DAB2IP
RAC1,PPP1CC
C14orf93,GLRB
PEX11B,CENPM
ZBTB42,YWHAQ
CATSPERB,TXNDC16
TBC1D14,SBK1
IFNAR2,ADAM30
IKBKAP,CDC23
DENND1C,CHIC2
C1QL2,CARTPT
FLCN,MARCH8
MSH3,CYP4V2
IL17RB,PLEKHF1
LTBP4,HSP90AB1
CYFIP1,AMZ2
TMSB4X,EP300
VEZF1,DNMT3L
IL7R,TEF
MRAP2,GSTA1
NDUFAF5,NIM1K
SLC26A5,ELK4
C8orf4,STK24
PQLC2L,NFAT5
PCDHGB4,SLC10A5
ATP2C1,KCNE4
ARID4B,TAL1
DACH2,UBR2
AKT3,FER1L6
CMC2,PCNX
XG,MMD
OR51B6,GCK
TRIM48,NDUFA12
ZBTB11,APBA3
GPCPD1,ATXN2
LIMS2,HAS2
NREP,FIZ1
IMMT,SLC11A2
C6orf1,RNF149
MOB3A,TXNL4A
C1orf127,HMHB1
GDF6,TAS2R43
TMEM178A,GLYATL3
FBXW4,EIF4EBP2
ARSG,ALAS1
CST7,NKIRAS2
HEXDC,NKAPL
RNF150,RADIL
SERPINE2,TSPAN17
PALM3,IGSF23
TRAP1,ATIC
REG1A,LGI2
B3GNT5,PCMTD1
CYP11B2,PANO1
AHNAK,MRPS15
TSGA13,SULT2A1
RAB33B,MBD1
FAM174A,ICA1L
TMEM8C,LMAN2L
PSMD3,CHP2
DLG2,TXLNA
UBLCP1,EFCAB7
BEX1,TMEM184C
PAGE2,FUS
LYRM9,SERPINB1
MORN2,NR2E3
SMP1,LDOC1
DTX4,TBC1D2B
VIM,SRP68
SRF,METTL8
RISC,SEMA6C
ELF5,SMNDC1
RHOF,ERBB2
BAIAP2L1,EIF4G1
RTP1,SRSF4
BTBD16,RUFY3
KRCC1,SCRIB
KIAA2026,FCHO2
LCTL,UBE2G2
ELAVL1,SYNCRIP
TUBGCP2,CAPN13
AR,NUCB2
CPSF2,GML
RGS17,GPR137
RECK,KRT5
POLR2G,RBM38
UGT2B15,ARHGAP29
ALDH3A2,OVCH2
USP6,SMG7
PATE2,USP18
C9orf66,SMTN
RAB3C,GDPD2
ZFAND2A,KLC4
PLP2,GFOD1
NOTCH1,ZNF584
NUDT19,TRIM46
PGD,GRIN3A
STK32A,ATP13A4
KRTAP4-1,RNF44
ZNF596,CLCN2
SLC6A17,RDH16
ANKRD33,TMEM9
RAB3B,OR2A5
GULP1,FBP1
TCEB2,CLEC2B
STX7,DTWD2
WDR64,TMEM132D
PFKP,SLC2A4RG
RNF128,PLEKHO1
ZNF708,PNKD
RWDD4,PHTF1
LMAN2L,ADD1
TXNDC11,KCTD13
PRR3,TAS2R50
CHRAC1,NLN
APBA3,CTDNEP1
NOL9,UBALD1
ZNF687,TTC30A
FAR1,ADSSL1
NECAB1,MAGEF1
SUV420H1,PHACTR2
UNC5B,TNFSF9
CEACAM8,MOAP1
SCN2A,SLC22A31
SNX24,ADCK1
KIF5C,DR1
ZNF474,CCDC126
SST,APBB1
MPHOSPH9,PRTFDC1
TMEM211,CYP3A43
RPS27L,ZFP82
PIK3CG,LIMA1
ST7,PPM1A
FAM111B,TRIM41
ZNF414,NBPF3
TCHP,OLIG3
PANK1,LCTL
SLIT2,RXFP4
SLC27A4,CDH11
SPTLC3,HOXC13
LIPT1,GJA9
NOM1,SNRNP200
CLN8,PNMA5
JRK,HSD3B2
SNRPG,ADRA1D
TM4SF1,ZFY
PRKAR1A,CA1
UMOD,AFF4
NRBF2,TDRD6
TRPC6,TRABD
MRPL10,ABI2
PSG3,RABL2B
ORMDL1,NAIF1
NAA16,C8orf34
TEX11,DVL1
RNF43,SAE1
TKFC,TTC21B
MED16,AUTS2
RPS23,COMMD7
C2orf69,NT5DC3
ABHD8,GGTLC1
NAGK,APPBP2
KCNK2,MSH5
CLIP1,TXNIP
BID,RMND5B
DICER1,YPEL5
RBBP8NL,TMEM64
PNPLA7,PTCD3
CT55,TRAF7
CD63,BAG2
TMTC1,RABGEF1
MAGEA12,IL2RB
EMILIN3,SEPT9
FTO,C19orf68
METTL22,ZNF276
TSSK1B,RUVBL2
NSUN4,ADK
DPAGT1,CUL2
PLVAP,MED4
C11orf86,CST9
HES3,FYCO1
SLC25A22,C14orf159
C2orf15,DHFRL1
LXN,RPS19
YIPF5,FASTK
TKT,TMEM260
RIPPLY3,HINT2
TYSND1,CMTM7
NOC2L,E2F7
FAAH,CDC20
C3orf84,TRMT112
ZDHHC6,CD2BP2
MR1,PPP2R4
SLC14A2,DGCR14
FAM103A1,SEC23A
KIF11,ZNF208
MSTN,MAGEB3
E2F1,QSER1
IVD,RNF13
MSMB,BRMS1L
AKT1,MLLT4
IFNGR2,FBXO36
TCTEX1D2,CHCHD4
CFAP52,YTHDF3
TMEM216,CDCA8
AGTPBP1,ZC3HAV1
UBAC1,OR7D2
ITPRIPL1,DDAH2
RANBP1,CDKL5
SYT12,WDR12
RALYL,XKR8
IL1RAP,IKBKAP
C1QTNF1,INF2
MC2R,CHMP2A
GPR176,PTP4A2
FIS1,NDRG2
THOP1,ATXN2L
CDK2AP2,DENND4A
STK24,ECHS1
AZI2,CLVS1
CCDC186,NKAP
NCAPH,CHCHD1
DIO2,PDZD2
TEX36,TBC1D17
ZFAND4,C19orf57
ARHGAP6,KRI1
TOMM34,TMEM251
MSL1,DNAJC16
C12orf45,CLUH
KRTAP10-3,GBA2
TMEM71,CHORDC1
ZNF559,VPS51
KY,ATP1B2
HYPM,MRPS9
SSH3,MFI2
TBX2,SVOP
CXCR6,TTC12
MINPP1,HADHB
SP3,OR51E2
TMPRSS4,FAM161B
SPOCD1,ERMAP
ULK4,CCBL2
OR10C1,TM4SF3
KCNJ8,FAM200A
DYDC2,HSPA13
ARHGAP11B,GTF2F1
WDR73,UBA5
RFX3,KLHDC3
TSPAN15,HIRIP3
TM4SF4,MICAL1
AP1M1,GPR132
NEUROD2,FAM227A
PEX12,GPD2
SLF1,E2F4
AKAP6,CCAR1
GCH1,PLXDC2
NOL4L,CTAGE9
MYCN,MGA
TPK1,M6PR
PEX1,SREK1
TMEM259,GTDC1
GALP,RPL15
MZF1,HTATIP
ASIC5,PLEK2
KIR2DL3,GRPEL1
LY6E,SEPN1
FYCO1,SLC27A6
EZH2,C16orf72
MPND,CCK
PAEP,RFXAP
CHORDC1,TMEM65
LYPLA2,SQSTM1
GOLGA8K,MTMR10
MTIF3,MST1
HSPA13,BORCS8-MEF2B
SPDYE1,CACNA2D4
CDK15,CALD1
ACVR1B,HSPA1L
POLR1B,ZNF652
FAM167B,PRR14L
SETMAR,PIP5K1B
RPSA,STAT4
DOCK9,TIPIN
NDST2,OR10R2
MRLN,PMS1
FCGR3A,CRIPT
SNAI3,LRP2
INF2,C14orf80
ZNF786,IPMK
SYNGR2,MSANTD4
RASA1,MYD88
PCDH15,FIS1
SIVA1,SRRM2
ZNF655,UBL5
SOX14,LRP1
ISX,ZNF335
HEATR5B,CTNND1
SLC37A4,TMUB2
EXOC4,IRAK2
APOB,HELB
EHD3,LSM14A
KIAA2012,GTF2A1
WDR74,LIN54
ATP13A1,CYP2C19
IQCA1,PRELID1
ITGB3BP,CAST
GARS,NXPE3
CPA6,ZC2HC1A
SLC1A4,LDB2
PCGF1,AKAP13
SAE1,IRF7
MRC2,DENND5A
ZIC4,C2orf49
ADGRE5,ACADVL
PARP14,MYO3B
GFER,FRMD4A
CFHR3,EPB42
SEC11A,HMSD
FKBP6,LY6E
ATP6V1B2,RAB11FIP2
HMGCL,NFE2L2
GSTA2,MBLAC1
MIOX,KIAA1841
GJD4,CD274
PARP9,MYL4
MYLK3,G0S2
SLC6A15,ZNF672
TMEM255B,PSEN1
RIOK3,SLC37A1
WIPF1,TMEM213
FAM195A,C1orf105
NEFL,GFM2
CNOT6L,TRMT11
TRIB3,FAM198A
PSTPIP2,PTK2
KCNIP4,TPCN1
GCSAML,ZDHHC8
TEX101,SAA1
RNH1,ERF
DOHH,PRB2
UBE2D1,MGAT1
AKT1S1,PPP1CB
OXCT2,YWHAE
CENPH,MIF
FURIN,FKBP3
C8orf34,SCAMP5
KANK4,CCDC157
CENPM,MZT2B
GPR1,PTTG2
SLC5A12,FDX1L
RASL11A,EPPIN
SS18,KIAA0196
NEB,KPNA1
PLK1,FH
TMSB10,ERBB2IP
SLC22A18,GNB2L1
SUCO,ATP5SL
H2BFM,OTUD1
HUS1,FAM83D
LAMC1,APLF
PARP16,ILF3
SAMD10,TRIM54
ZNF652,ELF2
GALNS,EFNA4
AFP,CAPRIN1
PPARA,HLA-DOA
DENND5A,NCK2
PAGE5,CAMK2G
UBE3A,CCL13
WNK3,DZIP1
SRXN1,CACNG3
AP3B1,KIAA2026
FAM124A,PRKACA
VSX2,OR2J2
TCP11L1,GAR1
OVCOV1,PDF
KIF3B,TFAP2A
DEFB128,BPIFA2
LGALS3BP,FBXO18
CTNND2,MAPRE2
ALDOB,MCTP1
UROS,TBCB
PEF,TSPAN4
SEMA4B,DECR2
SF3A2,RNF181
HIST1H4I,UBL4B
EDN2,NR3C1
ZFYVE1,RHOF
EML3,IPO9
EDN3,TSR1
ARAP3,MEIG1
CBLC,POGK
COMMD7,IDO1
NEUROD4,RASGEF1A
TGFBRAP1,PDZD3
MZT2A,PPIL3
DOLPP1,UCP3
HOXD12,FDFT1
TRAK2,ANAPC15
AMY2B,KIF9
C17orf97,PAQR4
ITGB4,ENAM
ITPA,ADAMTS12
RP5-1187M17.10,CSRNP3
DYDC1,ASGR1
NHS,RPP25
HLA-G,UNC50
DHRS7C,SID6
FZD8,CTSA
CDC42EP5,MAFG
ADAM19,ABT1
HAX1,TTBK2
CWH43,TF
PRPF19,ZBTB18
ARL2BP,KCNK17
ATXN3,PRDM13
KCTD16,SIVA1
C5orf45,SFTPB
RPS6KA1,CYP4F2
ATG4D,RAD51D
TEX37,PRB1
SMARCAL1,ZNF623
ZNF703,ZNF585B
POM121C,DMBX1
URGCP-MRPS24,PRSS12
ENAM,MRGPRE
CALB1,MRPL37
MAP2K2,GPNMB
SMARCD1,UBE2O
GTF3C2,AEBP2
TCEANC,STMN1
SMAP2,ATG5
ZNF735,ORAI3
MYH7B,DBNL
OTOA,CASP8
C2CD5,IFT52
MBD4,EXOC2
MFSD11,PCNXL3
OVCH1,TRANK1
EPB41,STEAP2
SMO,ESPL1
YTHDF3,KDM7A
NSUN7,EGFR
ACTL10,ZCCHC8
NFE2L2,HADHSC
KIRREL3,STRN
RPL13,ZNF516
NUP107,ARFRP1
HMBS,CCDC28B
ASB2,DPCD
FXR1,ENTPD6
FAM216B,STYK1
MYOZ3,DNAJA3
TXNRD3,ADH5
RNF2,WDR78
KLHDC10,ANXA11
DUSP8,BCAS1
RAET1L,DNPH1
TRIM10,APOBEC3D
WDFY4,RNPS1
TMEM158,FAM117B
ACOXL,NFKBIA
C1orf64,SERPINA10
SH3YL1,ENOPH1
ZNF619,NRK
ACTR3,FOXL2
TEX2,ADH1A
MCF2L2,CNOT10
RBL2,PLOD1
NPY5R,FIP1L1
DCP1B,SNRPD2
SNX10,HDC
NDUFAB1,LRRFIP1
ZMIZ2,ZNF337
TNP2,MZF1
SERPINB7,RNF126
CLEC2A,NUP160
SLC24A5,SOCS4
ISM1,PIGW
MRPL19,LPCAT1
OLFM3,GOLGA3
SAMD4B,DICER1
MAPK9,EHF
GSTA5,NKAIN2
NIPAL2,TEKT5
RALB,ADD3
CEP57,SPIN3
TMED1,MS4A13
TP63,HIRA
RGS9,RBSN
HYOU1,STAT5A
PSMF1,RASSF3
HTR3C,IL10RA
TRIM51,TENM4
CTNNB1,MRPL24
GGT7,DBX2
DCLK2,SEC22C
ZNF770,ARHGAP17
ASB17,SLC14A1
GALNT15,MOB2
APMAP,POP5
GFRA1,PRTG
UBR4,EIF4ENIF1
MYT1,RRP36
TAF5L,SLC5A2
SLC44A1,ASUN
UGT2B11,THUMPD2
TARBP1,SLC26A2
OGFOD1,ZNF34
HNRNPDL,ZNF713
MOV10L1,GPR1
MRFAP1,CCDC62
ADAM18,EN1
POLG2,CAMK1D
HPS4,C16orf46
SH3RF2,LY6G6C
EVI5,CERS2
URGCP,PDGFA
ZBTB7C,TRIM4
CHMP2B,CEP131
SLC4A4,EPO
CARTPT,KIF24
SECISBP2,PLPP3
DMXL1,ZDHHC14
CYP17A1,ACSL1
NSUN2,PROL1
SLC15A3,PHKG2
ENTPD4,FAM110A
DPY19L3,ANKRD9
PSMD6,NRP2
MYZAP,TM4SF20
PCDHGA1,EFCAB6
ART3,ZMAT3
MPO,HES3
MEF2A,OSBPL3
ZNRD1,FAM20B
FXYD5,ARHGAP25
ACSS3,SLC43A2
JAK2,WBSCR28
UBE2D3,CD164
KIAA1211,MRPL17
GUCY2F,PPP4R3A
SLC27A6,SLC4A1AP
RASGRP2,AAR2
LACC1,PAFAH1B3
PECR,CCNA1
UPF2,NMNAT1
SLCO2B1,MARCH6
STUB1,NLRX1
KDM2A,CCL5
MTMR4,EPSTI1
SP100,BAP1
PLEKHS1,KLHL42
CTF1,PPIA
PPP4R1,ART4
UBE2K,FGF20
FUS,KDM6B
SARM1,LRRC23
FBXL3,ETV5
SPAG6,PROZ
RPL4,NRBP1
LFNG,MRPS25
MYH6,SLC17A3
HDLBP,ELL
NT5DC1,SLC17A9
JPH3,ORC6
PON3,FOLR2
NUDCD3,CERS3
CD5,AMER1
HGF,STMND1
ATP5J,ESCO1
POU3F1,ANO1
KLHL11,EFNA5
DDX60,TRIM52
HEG1,BMF
OXR1,OTOGL
SKA2,BTBD9
IRAK1,ZNF526
SLC6A20,ADGRF1
PRPF31,ZXDC
NCALD,WASF1
NEBL,JMJD8
AQR,HSPB9
ELSPBP1,APTX
BRD9,C1orf115
OSBPL11,RHBDL2
CBY1,FANCD2OS
RFFL,KRT17
SLC25A47,TADA3
IGFL2,COL4A1
LIN7C,PLCE1
ZNF341,MPZ
ATP5F1,ZNF354B
IL10,LMAN2
AGMO,C4orf17
RPL26L1,NADSYN1
KRTAP2-3,EBF3
IL17F,TNFSF12-TNFSF13
LTBP1,C16orf87
CDH18,PPT1
ZNF493,ZFYVE16
LDB1,IL3RA
FAM9A,FYN
MFSD9,IMP4
ACTRT2,TAF1B
PHACTR4,CHAF1A
ZBTB44,UBE2L6
PDLIM2,NKX6-1
ADSSL1,CAPSL
HNRNPU,TRPC1
TUB,NXF1
PLXNA4,LSM3
ARHGAP25,COA5
ASB6,PAPSS1
RUFY3,NBEAL2
NUFIP2,WAS
B3GLCT,PRH2
ADAMTSL1,MANEAL
PMM1,EPM2A
GABRB1,TWSG1
FAM206A,BCCIP
C11orf57,KLHL41
USP18,EPS15
NVL,ZNF24
B3GALT5,FLT3LG
TRAF5,POLK
AGPAT5,CTSL
SNX2,ZNF318
DNAJC10,ALDH1A1
KIAA0196,SOWAHB
TNNT2,E2F5
WDR81,KIAA0430
MYH14,WDR93
SP6,SLC35F6
PLXNB2,MAD1L1
LIMS1,FDPS
MYL5,DEDD
DTX2,VPS37C
HAND1,MECR
AIM1,ADAMTS14
GTF2I,PREX2
SAP30L,FAM63B
CDC5L,HMHA1
TRHDE,TMEM26
ERRFI1,SHANK1
ATP5A1,MUTYH
MBD3L3,PBRM1
GIT2,DCAF12
FADD,DPYSL4
UNC45A,CHIT1
GRINA,MGRN1
CYP8B1,GZMH
SYNPO,DLST
ZNF774,AMELX
FRYL,MAK16
SFR1,ADAP1
HNRPR,NXT1
DDX1,KCNJ11
ZNF609,ZNF547
FAM43B,SLC7A1
IRAK2,HOMER2
NLRC3,DNAJC5G
ZC3HAV1,CERS6
MOSPD3,PRAMEF4
LYPD4,KLK3
TMEM129,TCTEX1D2
STAT4,ESRRA
TGIF2-C20orf24,CDK5RAP2
DUSP21,PSMD5
ESD,MCTS1
SEC16A,ACTL6A
MAPRE1,EPX
FAM216A,SF3A1
ABHD15,RELL1
AQP3,CABYR
RASSF5,MUC3A
MRPS10,USH1C
GUCY1A2,TMEM147
ADGRA2,SLX4
SFTPA2,FAM214B
SLC51A,ANO9
GJA9,ARHGAP24
TIMM21,SETDB2
MUC15,WDR34
BARX1,SLC7A7
PFDN2,WDR23
UGT1A10,ANAPC10
CACTIN,MARCKS
GSG2,GJB3
ST6GAL2,ZNF101
EPB41L4A,PAMR1
INMT,OTC
PEX16,POMP
KPNA2,WDR87
C10orf53,CNEP1R1
SLX4,NR2F1
RNF41,DERA
TCEB1,GMPPB
ZNF720,HEXA
GPR3,PRSS16
HSPA4,AHDC1
UBP1,UBXN4
BCL10,NOX1
ADAD1,ZNF396
CACFD1,BRF2
FIP1L1,ZMYND12
DSCC1,LMOD3
SCG3,ABCC4
MYL3,RASA2
HEPACAM2,PGBD2
RAD51B,PCTP
CCDC167,CCNI2
CD36,OC90
HEPACAM,TCL1B
PRG2,BZW2
TNPO1,NHLRC2
CRISP2,ATP8A1
SMAD5,NUDT8
SH3BP1,PARP3
ZNF263,ARIH1
PYGM,STRN3
POLR2C,RPN2
TTI2,ANP32E
TXN2,PELI1
DGCR14,SLA
CCL14,MNDA
PAQR5,TRPM8
TUBA4A,CDIPT
EPB41L3,NAALAD2
HNF4A,TTLL3
PDHX,NSUN4
SSBP3,OR2T6
IGFBP7,PCDHGB7
APOLD1,SLC38A7
SLC52A3,RAD18
ATP6V0B,C12orf40
ETF1,RBM39
LGI1,MTMR1
MSRB3,POLR2K
MTRNR2L12,PLCD3
TMEM87B,WHSC1
MMP26,TMEM140
LYRM5,NGFRAP1
ZNF692,NRXN2
CCDC117,SIRPA
CISD3,AQP7
ZNF513,GLRA2
DENND4C,TRIAP1
C20orf196,NHS
CHMP5,RGN
TEKT3,HIP
PHOX2A,NOL4L
SH2B1,RBM12B
AHDC1,SAV1
LILRB5,RNPEP
MRVI1,ROS1
LRRC3B,MGST1
OR7G2,PSME3
ZKSCAN8,DIP2A
LMOD2,PARD6B
ZSCAN16,C15orf62
GP2,TMEM206
UGT8,ACTBL2
YARS2,SIPA1L3
SRL,ZNF821
SOX8,ZNF705G
CTSL,TMEM91
SPG20,BRD2
SHISA6,NOC2L
SH2D4B,TAGLN2
YAE1D1,POC1B-GALNT4
JOSD1,PPCS
SLC17A9,ZNF202
MICAL1,OTOA
NLRP11,GLRX3
C9orf129,EXOG
NAA25,P2RX5
DMRT1,DUS1L
PREP,GGA3
CRYGA,TBC1D7
MYH10,SLC7A6OS
TMED4,UFD1L
SCRN2,ZAR1
SELP,RNF212
KRTAP10-1,PPP1R15A
TRUB1,ARHGEF39
FNDC3A,EPC2
PHTF2,TRPM2
ZNF468,CCM2
INSL3,POU1F1
STON1,ATP6V0D2
RRN3,ZNRF2
NEDD4L,UBAP1
FAM20B,KLK12
NEFM,NAA60
PNKP,MTHFD2
NUDCD2,VPS8
LEMD1,ZNF251
HTN3,LRP10
NEK8,ARPC5L
PIK3C2B,DALRD3
DUOX1,ZBTB26
SURF2,C17orf107
CDYL2,NLRP10
PACS1,CXorf67
FN3K,ADRB2
JAK3,SLC35E2B
PLAC1,FABP7
ZBTB26,TEX26
PRSS21,CRYZ
OR1C1,KRT32
MUC7,KRT86
KLHL6,DPP9
GRIA1,MSL2
COL28A1,TROVE2
DACT3,CALB1
SMARCA4,DTX4
ALK,RFESD
TEX15,ARPC2
SLMAP,FAM76B
SEC23B,NECAP2
HLTF,ACTG1
B9D1,COA4
TOMM40L,SEMG2
ARHGEF37,C7orf62
PCNXL3,SUN2
FAM159B,TRIM36
ANKRD18A,MRPL43
ADGRG2,DDX39B
ENOX2,MCM2
ZNF446,KCNIP3
MFRP,TPRA1
GLMN,DUSP26
THAP4,SYVN1
LY6H,DUSP28
HSBP1L1,ARMCX6
PLA2G2A,ETS1
GYG2,ACACA
NOMO3,GMPR2
SORBS3,SHC3
ZNF444,ACTN2
KRI1,TP53RK
ME3,SLC44A2
UBE2D2,CCDC64B
STK4,OSBPL9
CLRN1,DOCK7
DLD,TAF7L
MIER3,DPPA4
LGALS14,YLPM1
SKOR2,TEX264
SPPL3,SSFA2
CNN2,POU4F2
ADAMTS12,UBALD2
TMEM185B,POU2F2
SAFB,CHST11
MLXIPL,GNRHR
PKMYT1,FZD1
DDX26B,MRPL2
ADIPOR1,MFSD6
MROH1,MEPCE
C5AR2,CTU2
TRIM67,TOP2A
KRIT1,MOCS2
DLGAP4,GUK1
TGIF2,WDR59
SEC23A,PTK9L
CDC14B,BCL2L11
SLC5A11,TSPAN10
PRPF4,ZBTB32
FAM32A,SLC35F5
GNG5,C9orf84
FAM227A,ELOVL5
ZKSCAN1,KRT33A
COX7A2,FBXL14
NOCT,AGTR1
SELPLG,HRAS
SVEP1,SLC25A6
MTA2,ECT2
FGF19,MICA
ABTB1,RAE1
TIPIN,OIT3
SLC16A7,APBB2
FAM46C,TRAP1
LARP1B,HPS3
ELAVL2,B3GAT3
OGFR,NAGLU
MAF1,BARX1
APOBEC3F,CKAP2
GRASP,RPH3AL
TSPAN5,CLN3
NKIRAS2,ACYP2
IST1,C12orf54
RPL38,CBLN1
FANCC,CPSF7
SALL2,ZNF121
LPA,MAVS
CHD2,ELOVL1
CRNN,ZNF138
DEFB133,CEACAM7
LAT,RREB1
RPS13,SP8
GGCX,MIB2
FLJ20244,SLBP
SLCO1B1,CNOT11
RHOT1,PRAMEF7
CRYGS,PGA5
SFPQ,SULT1A3
C2orf68,U2AF1
NMNAT1,TCAF2
JDP2,GAGE1
RAB11B,CTAG1B
SPEN,FAM72A
IL7,TPSAB1
LHPP,TRIM43
HOXB13,FAM153A
TMC3,SPATA31A5
CRHBP,SPANXA1
DYNAP,RBMY1F
RAP1GDS1,ZNF124
HSD17B4,ABCC6
RARA,RGPD5
FAM21A,TCP10L2
HNRNPA3,CBWD5
CDIP1,SPANXD
CA6,PRY
GART,FCGR2B
F11,HBA2
SLC39A1,PLGLB1
GPR173,GTF2H2
CCDC109B,FOCAD
C10orf55,CT45A7
RGS5,RBMY1A1
XRCC3,HBG2
FAM228B,SULT1A4
DCUN1D5,KCNE1
FGL1,CTAGE15
ECI1,GAGE12F
PRPH2,OPN1MW2
ZFP91,NBPF9
IZUMO1,CKMT1B
IL17C,TCEB3C
PARP12,ZNF595
VPS37A,PRR23D2
NECAP2,RHOXF2
PRMT2,CD99
KCNE2,NPY4R
DNMT3B,NPIPA7
KBTBD6,LIMS3
C19orf48,TCP10
DEFA5,DAZ2
SPARC,NBPF4
RCE1,POTEB3
TNFRSF14,GRAP
KHDC1L,RIMBP3B
VEGFB,ARHGEF5
TGIF1,SSX2
C19orf44,H2AFB3
KLHL15,SPRR2B
CMTR1,UBE2Q2L
TAPT1,C2orf78
RHBDL2,WASH1
HIST1H2AH,HSFY2
ORAI2,AMY1A
TK2,RAB3IP
NPIPB5,TP53TG3B
ZNF518B,SIK1
SSBP4,ARHGEF35
MRPS7,XAGE1A
LYN,F8A1
SLC16A5,HIST2H3A
NKX2-8,GOLGA6D
ATF3,SIGLEC11
SLITRK6,SERF1A
ADH1C,FAM86B2
MAP2K3,CT45A3
SLC6A19,CDY2A
DSG1,NBPF11
C8orf22,GOLGA8N
CRY1,LRRC37A2
SLC22A23,DDT
MKNK2,DEFB4B
SYNPR,NXF2B
PMEPA1,TRIM49D2
WDR82,CRYAA
TTC34,CTAGE4
C2orf61,MAGED4
RAPGEF3,F8
EXOSC6,PRAMEF5
CHD4,TRIM49D1
FHL5,CTAGE6
PGM5,MAGED4B
SOCS5,CTAG2
CLEC2B,C1orf186
EFCAB12,TPSB2
ARL4A,RGPD2
THOC6,MEF2C
P3H2,CBWD7
CCNB1,RBMY1E
SERTAD2,HIST2H4A
CTNNA1,MBD3L2
MS4A15,FRG2
CCL16,DEFB106A
DMAP1,CT47A7
ARMC10,TSPY8
CELSR2,SRGAP2
EIF2B4,PLA2G10
STXBP5,GPAT2
CIDEA,C4A
FNTA,ANKRD20A4
PIM3,SPANXA2
USP46,RBMY1J
TULP4,PDE4DIP
NELL2,KATNAL2
PLPP2,ROPN1B
DENND1A,DEFB107B
CNDP2,RHOXF2B
FREM1,ZBED1
NIPSNAP3A,HIST2H2AA4
GPR12,GOLGA6C
SLC25A24,SMN2
CNP,USP17L3
